Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,RES,Points,Total,Opponent,Opponent Total
Alex,5,J. Allen QB - BUF ,19.82,K. Williams RB - LAR ,22.60,J. Gibbs RB - DET ,20.30,C. Kupp WR - SEA ,16.10,D. London WR - ATL ,7.40,D. Kincaid TE - BUF ,13.10,J. Jacobs RB - GB ,25.50,C. McLaughlin K - TB ,8.00,Broncos DEF ,7.00,M. Evans WR - TB ,0.00,A. Ekeler RB - WAS ,7.80,D. Metcalf WR - PIT ,0.00,J. Waddle WR - MIA ,8.50,T. Kraft TE - GB ,16.80,B. Irving RB - TB ,15.40,J. Brooks RB - CAR PUP ,0.00,139.82,Joshua,114.58
Joshua,8,P. Mahomes QB - KC ,18.18,J. Williams RB - DAL ,9.20,D. Achane RB - MIA ,26.70,A. Cooper WR - BUF ,1.30,D. Samuel WR - WAS ,12.60,K. Pitts TE - ATL ,25.10,J. Jefferson WR - MIN ,19.50,J. Tucker K - BAL ,6.00,Bengals DEF ,-4.00,A. Rodgers QB - NYJ ,17.32,J. Burrow QB - CIN ,12.86,D. Smith WR - PHI ,20.50,J. Cook RB - BUF ,28.30,C. Brown RB - CIN Q ,11.40,T. Hockenson TE - MIN ,0.00,-,-,114.58,Alex,139.82
Justin,2,B. Mayfield QB - TB ,22.30,A. Kamara RB - NO Q ,18.20,S. Barkley RB - PHI ,12.10,C. Lamb WR - DAL ,39.60,B. Thomas WR - JAX ,15.00,T. Kelce TE - KC ,25.00,N. Harris RB - LAC ,16.10,K. Fairbairn K - HOU ,11.00,Steelers DEF ,15.00,D. Adams WR - LAR ,9.40,A. Lazard WR - NYJ ,0.00,T. Pollard RB - TEN ,14.70,R. Stevenson RB - NE ,23.50,P. Freiermuth TE - PIT ,3.90,W. Robinson WR - NYG ,8.00,-,-,174.30,Aiden,137.80
Luke,7,J. Hurts QB - PHI ,35.14,A. Jones RB - MIN ,11.50,J. Dobbins RB - LAC ,16.80,A. St. Brown WR - DET ,8.70,J. Reed WR - GB Q ,7.50,C. Kmet TE - CHI ,4.40,J. Conner RB - ARI Q ,14.90,Y. Koo K - ATL Q ,7.00,Ravens DEF ,3.00,N. Chubb RB - CLE Q ,5.20,J. Love QB - GB ,5.74,Z. Flowers WR - BAL Q ,18.50,S. LaPorta TE - DET ,16.80,T. Dell WR - HOU Q ,13.50,P. Nacua WR - LAR ,18.10,N. Collins WR - HOU ,0.00,108.94,Matthew,123.22
Matthew,4,B. Purdy QB - SF ,26.00,J. Mixon RB - HOU ,23.40,D. Montgomery RB - DET ,14.92,T. Hill WR - MIA Q ,13.20,G. Wilson WR - NYJ ,16.30,E. Engram TE - DEN Q ,13.60,J. Mason RB - MIN Q ,1.80,E. McPherson K - CIN Q ,5.00,Bills DEF ,9.00,D. Prescott QB - DAL Q ,13.62,D. Goedert TE - PHI ,0.00,T. McLaurin WR - WAS ,17.50,D. Johnson WR - CLE ,0.00,M. Pittman WR - IND ,2.60,J. Ferguson TE - DAL ,8.30,C. McCaffrey RB - SF ,0.00,123.22,Luke,108.94
Aiden,6,C. Stroud QB - HOU ,12.40,K. Walker RB - SEA Q ,8.50,B. Robinson RB - WAS ,8.60,J. Chase WR - CIN ,20.40,M. Harrison WR - ARI ,23.10,T. McBride TE - ARI ,21.40,A. Brown WR - PHI ,13.40,C. Boswell K - PIT ,14.00,Lions DEF ,16.00,Z. Ertz TE - WAS ,14.70,D. Njoku TE - CLE Q ,17.10,S. Darnold QB - SEA ,18.20,C. Hubbard RB - CAR ,9.10,T. Etienne RB - JAX ,0.00,Cowboys DEF ,1.00,-,-,137.80,Justin,174.30
Howard,3,K. Murray QB - ARI ,22.18,D. Henry RB - BAL ,14.70,K. Hunt RB - KC ,13.30,S. Diggs WR - NE Q ,12.70,M. Nabers WR - NYG ,14.10,B. Bowers TE - LV ,10.80,D. Moore WR - CHI ,5.40,A. Seibert K - WAS Q ,12.00,Vikings DEF ,1.00,R. Mostert RB - LV ,16.00,C. Ridley WR - TEN ,22.60,M. Andrews TE - BAL ,14.60,D. Swift RB - CHI ,18.90,R. White RB - TB ,15.70,J. Daniels QB - WAS ,22.24,R. Rice WR - KC Q ,0.00,106.18,Sean,135.06
Sean,1,L. Jackson QB - BAL ,24.16,B. Hall RB - NYJ ,9.90,B. Robinson RB - ATL ,23.60,D. Mooney WR - ATL Q ,18.60,G. Pickens WR - DAL ,11.40,G. Kittle TE - SF ,24.80,T. Bigsby RB - JAX ,10.60,B. Aubrey K - DAL Q ,6.00,49ers DEF ,6.00,D. Hopkins WR - BAL ,4.90,T. Higgins WR - CIN ,0.00,J. Taylor RB - IND ,18.70,K. Coleman WR - BUF ,18.00,X. Worthy WR - KC ,13.70,-,-,-,-,135.06,Howard,106.18
