Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,RES,Points,Total,Opponent,Opponent Total
Alex,5,J. Allen QB - BUF ,11.16,K. Williams RB - LAR ,19.90,J. Gibbs RB - DET ,25.40,M. Evans WR - TB ,11.90,C. Kupp WR - SEA ,5.40,T. McBride TE - ARI ,5.00,J. Jacobs RB - GB ,20.70,J. Sanders K - MIA ,19.00,Colts DEF ,6.00,J. Smith TE - MIA ,12.20,J. Herbert QB - LAC ,22.16,D. London WR - ATL ,10.90,I. Pacheco RB - KC ,3.50,T. Dell WR - HOU Q ,21.80,L. McConkey WR - LAC ,14.70,-,-,124.46,Joshua,138.78
Joshua,8,J. Burrow QB - CIN ,21.98,J. Cook RB - BUF ,27.60,D. Achane RB - MIA ,31.00,J. Meyers WR - LV ,6.10,G. Wilson WR - NYJ ,11.40,T. Hockenson TE - MIN ,4.70,T. McLaurin WR - WAS ,17.00,J. Tucker K - BAL ,12.00,Chiefs DEF ,7.00,A. Cooper WR - BUF ,2.00,P. Mahomes QB - KC ,23.70,D. Samuel WR - WAS ,25.10,J. Williams RB - DAL ,12.30,D. Smith WR - PHI ,11.10,J. Williams WR - DET ,26.00,-,-,138.78,Alex,124.46
Justin,2,B. Mayfield QB - TB ,22.32,S. Barkley RB - PHI ,27.00,T. Pollard RB - TEN ,8.00,D. Adams WR - LAR ,19.80,C. Lamb WR - DAL ,17.50,T. Kelce TE - KC ,8.00,C. Sutton WR - DEN ,10.00,K. Fairbairn K - HOU ,7.00,Steelers DEF ,2.00,J. Goff QB - DET ,25.34,A. Kamara RB - NO Q ,0.00,R. Stevenson RB - NE ,12.30,P. Freiermuth TE - PIT ,4.60,N. Harris RB - LAC ,4.20,B. Thomas WR - JAX ,28.20,-,-,121.62,Luke,125.54
Luke,3,J. Hurts QB - PHI ,4.54,J. Conner RB - ARI Q ,26.60,A. Jones RB - MIN ,12.30,N. Collins WR - HOU ,13.00,P. Nacua WR - LAR ,13.60,T. Kraft TE - GB ,9.50,A. St. Brown WR - DET ,19.00,C. Dicker K - LAC ,10.00,Packers DEF ,17.00,N. Chubb RB - CLE Q ,0.00,G. Edwards RB - LAC ,20.10,J. Love QB - GB ,11.48,K. Shakir WR - BUF ,4.20,Z. Flowers WR - BAL Q ,15.30,J. Reed WR - GB Q ,11.10,J. Dobbins RB - LAC ,0.00,125.54,Justin,121.62
Matthew,4,A. Rodgers QB - NYJ ,12.84,J. Mixon RB - HOU ,8.10,P. Taylor RB - SF ,3.50,J. Jefferson WR - MIN ,36.40,J. Smith-Njigba WR - SEA ,24.00,S. LaPorta TE - DET ,14.30,T. Hill WR - MIA Q ,11.90,J. Bates K - DET ,10.00,Bills DEF ,14.00,K. Allen WR - CHI ,29.10,J. Jennings WR - SF ,9.10,J. Ford RB - CLE ,24.10,R. White RB - TB ,11.00,Z. Charbonnet RB - SEA ,3.30,Broncos DEF ,3.00,-,-,135.04,Sean,172.68
Aiden,6,S. Darnold QB - SEA ,22.94,C. Hubbard RB - CAR ,32.50,C. Brown RB - CIN Q ,13.90,A. Brown WR - PHI ,23.70,J. Chase WR - CIN ,22.40,D. Njoku TE - CLE Q ,14.60,K. Walker RB - SEA Q ,13.90,C. Boswell K - PIT ,7.00,Lions DEF ,7.00,Z. Ertz TE - WAS ,2.20,D. Metcalf WR - PIT ,14.70,B. Robinson RB - WAS ,2.10,T. Tracy RB - NYG ,16.90,M. Harrison WR - ARI ,7.90,A. Ekeler RB - WAS ,0.00,-,-,157.94,Howard,140.42
Howard,7,J. Daniels QB - WAS ,34.42,D. Henry RB - BAL ,20.90,R. Dowdle RB - CAR ,8.10,A. Thielen WR - CAR ,15.30,M. Nabers WR - NYG ,13.80,B. Bowers TE - LV ,20.90,D. Moore WR - CHI ,14.00,D. Carlson K - LV ,7.00,Vikings DEF ,6.00,K. Hunt RB - KC ,15.90,C. Ridley WR - TEN ,16.80,M. Andrews TE - BAL ,13.80,K. Murray QB - ARI ,20.38,D. Swift RB - CHI ,8.30,J. McMillan WR - TB ,16.70,-,-,140.42,Aiden,157.94
Sean,1,L. Jackson QB - BAL ,20.48,J. Taylor RB - IND ,39.80,B. Robinson RB - ATL ,24.30,D. Hopkins WR - BAL ,7.70,T. Higgins WR - CIN ,19.80,G. Kittle TE - SF ,18.60,J. Jeudy WR - CLE ,4.00,B. Aubrey K - DAL Q ,20.00,Bengals DEF ,18.00,D. Mooney WR - ATL Q ,13.20,B. Hall RB - NYJ ,14.00,G. Pickens WR - DAL ,0.00,J. Addison WR - MIN ,14.50,K. Miller RB - NO Q ,5.10,B. Irving RB - TB ,18.20,-,-,172.68,Matthew,135.04
