Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,RES,Points,Total,Opponent,Opponent Total
Alex,5,J. Allen QB - BUF ,22.10,K. Williams RB - LAR ,10.50,J. Gibbs RB - DET ,14.60,C. Kupp WR - SEA ,21.40,D. London WR - ATL ,10.70,D. Kincaid TE - BUF ,7.20,J. Jacobs RB - GB ,12.80,C. McLaughlin K - TB ,6.00,Commanders DEF ,4.00,M. Evans WR - TB ,0.00,D. Metcalf WR - PIT ,0.00,J. Waddle WR - MIA ,7.60,T. Kraft TE - GB ,7.60,T. Tracy RB - NYG ,7.90,B. Irving RB - TB ,6.40,J. Brooks RB - CAR PUP ,0.00,109.30,Luke,123.70
Joshua,7,P. Mahomes QB - KC ,24.54,J. Cook RB - BUF ,11.90,D. Achane RB - MIA ,32.10,T. McLaurin WR - WAS ,15.90,G. Wilson WR - NYJ ,30.00,T. Hockenson TE - MIN ,5.70,D. Smith WR - PHI ,18.70,J. Tucker K - BAL ,11.00,Bengals DEF ,10.00,A. Rodgers QB - NYJ ,20.34,A. Cooper WR - BUF ,0.00,D. Samuel WR - WAS ,0.00,J. Burrow QB - CIN ,29.14,K. Pitts TE - ATL ,2.10,J. Williams RB - DAL ,10.40,-,-,159.84,Matthew,100.50
Justin,2,B. Mayfield QB - TB ,18.00,A. Kamara RB - NO Q ,27.50,S. Barkley RB - PHI ,32.90,D. Adams WR - LAR ,22.10,C. Lamb WR - DAL ,16.20,T. Kelce TE - KC ,22.00,T. Pollard RB - TEN ,18.40,K. Fairbairn K - HOU ,9.00,Saints DEF ,3.00,R. Stevenson RB - NE ,22.40,P. Freiermuth TE - PIT ,0.00,N. Harris RB - LAC ,0.00,W. Robinson WR - NYG ,4.00,B. Thomas WR - JAX ,6.20,Steelers DEF ,0.00,A. Lazard WR - NYJ ,0.00,169.10,Howard,108.86
Luke,6,J. Hurts QB - PHI ,29.90,A. Jones RB - MIN ,12.20,J. Dobbins RB - LAC ,24.50,A. St. Brown WR - DET ,18.60,P. Nacua WR - LAR ,2.10,S. LaPorta TE - DET ,4.80,T. Dell WR - HOU Q ,18.60,Y. Koo K - ATL Q ,3.00,Ravens DEF ,10.00,J. Conner RB - ARI Q ,14.90,N. Chubb RB - CLE Q ,4.50,C. Kmet TE - CHI ,0.00,J. Love QB - GB ,10.92,Z. Flowers WR - BAL Q ,29.70,J. Reed WR - GB Q ,16.30,N. Collins WR - HOU ,0.00,123.70,Alex,109.30
Matthew,4,D. Prescott QB - DAL Q ,12.32,J. Mixon RB - HOU ,16.60,D. Montgomery RB - DET ,12.60,T. Hill WR - MIA Q ,12.00,J. Jefferson WR - MIN ,21.58,J. Ferguson TE - DAL ,14.10,C. Olave WR - NO Q ,2.30,H. Butker K - KC ,6.00,Bills DEF ,3.00,E. Engram TE - DEN Q ,11.50,D. Johnson WR - CLE ,0.00,M. Pittman WR - IND ,2.40,K. Shakir WR - BUF ,11.00,B. Purdy QB - SF ,0.00,J. Mason RB - MIN Q ,0.00,C. McCaffrey RB - SF ,0.00,100.50,Joshua,159.84
Aiden,8,S. Darnold QB - SEA ,19.00,C. Hubbard RB - CAR ,21.20,K. Walker RB - SEA Q ,13.70,J. Chase WR - CIN ,11.30,M. Harrison WR - ARI ,3.40,T. McBride TE - ARI ,12.70,A. Brown WR - PHI ,5.60,J. Bates K - DET ,6.00,Lions DEF ,9.00,Z. Ertz TE - WAS ,1.50,D. Njoku TE - CLE Q ,7.90,T. Etienne RB - JAX ,5.00,B. Robinson RB - WAS ,0.00,C. Stroud QB - HOU ,11.54,C. Boswell K - PIT ,0.00,-,-,101.90,Sean,122.10
Howard,3,K. Murray QB - ARI ,4.76,R. Mostert RB - LV ,8.80,K. Hunt RB - KC ,18.70,J. Downs WR - IND ,12.00,M. Nabers WR - NYG ,14.90,B. Bowers TE - LV ,15.50,D. Swift RB - CHI ,14.20,A. Seibert K - WAS Q ,9.00,Vikings DEF ,11.00,D. Henry RB - BAL ,26.30,D. Moore WR - CHI ,7.30,C. Ridley WR - TEN ,12.30,M. Andrews TE - BAL ,4.60,R. White RB - TB ,12.50,J. Daniels QB - WAS ,19.86,R. Rice WR - KC Q ,0.00,108.86,Justin,169.10
Sean,1,L. Jackson QB - BAL ,23.60,B. Hall RB - NYJ ,10.50,B. Robinson RB - ATL ,21.50,D. Mooney WR - ATL Q ,19.80,K. Coleman WR - BUF ,5.10,C. Otton TE - TB ,21.70,J. Taylor RB - IND ,8.90,B. Aubrey K - DAL Q ,9.00,Chiefs DEF ,2.00,D. Hopkins WR - BAL ,28.60,G. Kittle TE - SF ,0.00,T. Higgins WR - CIN ,0.00,G. Pickens WR - DAL ,0.00,T. Bigsby RB - JAX ,2.20,X. Worthy WR - KC ,-1.00,-,-,122.10,Aiden,101.90
