Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,RES,Points,Total,Opponent,Opponent Total
Alex,7,J. Allen QB - BUF ,18.20,K. Williams RB - LAR ,11.20,J. Gibbs RB - DET ,12.80,C. Kupp WR - SEA ,15.00,D. London WR - ATL ,17.70,D. Kincaid TE - BUF ,4.40,T. Tracy RB - NYG ,15.40,J. Moody K - SF ,11.00,Eagles DEF ,20.00,M. Evans WR - TB ,0.00,J. Jacobs RB - GB ,0.00,D. Metcalf WR - PIT ,0.00,C. Brown RB - CIN Q ,22.40,T. Kraft TE - GB ,0.00,B. Irving RB - TB ,17.70,J. Brooks RB - CAR PUP ,0.00,125.70,Matthew,130.62
Joshua,8,J. Burrow QB - CIN ,33.72,J. Cook RB - BUF ,15.50,D. Achane RB - MIA ,10.20,T. McLaurin WR - WAS ,16.30,G. Wilson WR - NYJ ,9.10,T. Hockenson TE - MIN ,15.20,D. Samuel WR - WAS ,12.60,J. Tucker K - BAL ,3.00,Falcons DEF ,1.00,A. Cooper WR - BUF ,0.00,P. Mahomes QB - KC ,16.54,K. Pitts TE - ATL ,9.50,J. Williams RB - DAL ,2.70,D. Smith WR - PHI ,3.40,Bengals DEF ,-4.00,-,-,116.62,Luke,119.08
Justin,2,B. Mayfield QB - TB ,8.94,A. Kamara RB - NO Q ,15.90,S. Barkley RB - PHI ,8.80,D. Adams WR - LAR ,9.10,C. Lamb WR - DAL ,8.40,T. Kelce TE - KC ,20.40,N. Harris RB - LAC ,11.30,K. Fairbairn K - HOU ,13.00,Steelers DEF ,5.00,T. Pollard RB - TEN ,10.30,R. Stevenson RB - NE ,8.70,P. Freiermuth TE - PIT ,10.70,W. Robinson WR - NYG ,10.10,B. Nix QB - DEN ,16.10,B. Thomas WR - JAX ,3.20,A. Lazard WR - NYJ ,0.00,100.84,Sean,152.60
Luke,6,J. Hurts QB - PHI ,29.68,A. Jones RB - MIN ,12.10,J. Dobbins RB - LAC ,8.50,A. St. Brown WR - DET ,18.00,P. Nacua WR - LAR ,18.80,S. LaPorta TE - DET ,15.60,Z. Flowers WR - BAL Q ,7.40,Y. Koo K - ATL Q ,5.00,Bears DEF ,4.00,J. Conner RB - ARI Q ,22.30,N. Chubb RB - CLE Q ,0.00,J. Love QB - GB ,0.00,N. Collins WR - HOU ,0.00,J. Reed WR - GB Q ,0.00,T. Dell WR - HOU Q ,8.30,-,-,119.08,Joshua,116.62
Matthew,4,B. Purdy QB - SF ,23.82,J. Mixon RB - HOU ,17.00,C. McCaffrey RB - SF ,16.70,T. Hill WR - MIA Q ,11.70,J. Jefferson WR - MIN ,9.80,E. Engram TE - DEN Q ,10.00,D. Montgomery RB - DET ,12.60,H. Butker K - KC ,10.00,Bills DEF ,19.00,D. Robinson WR - SF ,3.30,M. Pittman WR - IND ,0.00,K. Shakir WR - BUF ,11.80,J. Ferguson TE - DAL ,4.40,R. White RB - TB ,19.00,J. Mason RB - MIN Q ,0.50,C. Olave WR - NO Q ,0.00,130.62,Alex,125.70
Aiden,5,S. Darnold QB - SEA ,6.44,A. Ekeler RB - WAS ,18.10,C. Hubbard RB - CAR ,24.90,J. Chase WR - CIN ,55.40,M. Harrison WR - ARI ,16.40,T. McBride TE - ARI ,11.10,A. Brown WR - PHI ,15.90,C. Boswell K - PIT ,4.00,Lions DEF ,8.00,Z. Ertz TE - WAS ,7.10,D. Njoku TE - CLE Q ,0.00,T. Etienne RB - JAX ,5.30,K. Walker RB - SEA Q ,0.00,B. Robinson RB - WAS ,0.00,C. Stroud QB - HOU ,9.78,-,-,160.24,Howard,126.14
Howard,3,K. Murray QB - ARI ,28.74,D. Henry RB - BAL ,14.10,D. Swift RB - CHI ,7.50,J. Downs WR - IND ,14.20,M. Nabers WR - NYG ,10.80,M. Andrews TE - BAL ,18.80,K. Hunt RB - KC ,17.00,W. Lutz K - DEN ,2.00,Vikings DEF ,13.00,D. Moore WR - CHI ,5.70,C. Ridley WR - TEN ,25.40,D. Johnson WR - CLE ,1.60,R. Dowdle RB - CAR ,8.60,B. Bowers TE - LV ,0.00,J. Daniels QB - WAS ,8.58,R. Rice WR - KC Q ,0.00,126.14,Aiden,160.24
Sean,1,L. Jackson QB - BAL ,32.90,B. Hall RB - NYJ ,12.30,B. Robinson RB - ATL ,29.40,D. Mooney WR - ATL Q ,14.60,G. Pickens WR - DAL ,20.50,G. Kittle TE - SF ,14.70,J. Taylor RB - IND ,14.20,B. Aubrey K - DAL Q ,6.00,Chargers DEF ,8.00,D. Hopkins WR - BAL ,9.60,T. Higgins WR - CIN ,0.00,K. Coleman WR - BUF ,0.00,X. Worthy WR - KC ,2.10,Packers DEF ,0.00,-,-,-,-,152.60,Justin,100.84
